employee_id,payroll_month,base_salary,overtime,bonus,tax,net_pay
E000091,2025-12-01,9000,173,500,1741.14,7931.86
E000092,2025-01-01,3000,658,500,748.44,3409.56
E000092,2025-02-01,3000,604,0,648.72,2955.28
E000092,2025-03-01,3000,532,0,635.76,2896.24
E000092,2025-04-01,3000,787,500,771.66,3515.34
E000092,2025-05-01,3000,178,0,572.04,2605.96
E000092,2025-06-01,3000,454,0,621.72,2832.28
E000092,2025-07-01,3000,771,0,678.78,3092.22
E000092,2025-08-01,3000,578,0,644.04,2933.96
E000092,2025-09-01,3000,193,0,574.74,2618.26
E000092,2025-10-01,3000,346,0,602.28,2743.72
E000092,2025-11-01,3000,768,0,678.24,3089.76
E000092,2025-12-01,3000,261,500,676.98,3084.02
E000093,2025-01-01,9000,721,0,1749.78,7971.22
E000093,2025-02-01,9000,779,0,1760.22,8018.78
E000093,2025-03-01,9000,282,0,1670.76,7611.24
E000093,2025-04-01,9000,379,0,1688.22,7690.78
E000093,2025-05-01,9000,440,0,1699.2,7740.8
E000093,2025-06-01,9000,752,0,1755.36,7996.64
E000093,2025-07-01,9000,141,0,1645.38,7495.62
E000093,2025-08-01,9000,748,0,1754.64,7993.36
E000093,2025-09-01,9000,688,0,1743.84,7944.16
E000093,2025-10-01,9000,48,0,1628.64,7419.36
E000093,2025-11-01,9000,189,500,1744.02,7944.98
E000093,2025-12-01,9000,403,0,1692.54,7710.46
E000094,2025-01-01,4500,601,0,918.18,4182.82
E000094,2025-02-01,4500,756,0,946.08,4309.92
E000094,2025-03-01,4500,317,0,867.06,3949.94
E000094,2025-04-01,4500,381,0,878.58,4002.42
E000094,2025-05-01,4500,343,0,871.74,3971.26
E000094,2025-06-01,4500,552,500,999.36,4552.64
E000094,2025-07-01,4500,788,0,951.84,4336.16
E000094,2025-08-01,4500,182,500,932.76,4249.24
E000094,2025-09-01,4500,396,0,881.28,4014.72
E000094,2025-10-01,4500,493,2000,1258.74,5734.26
E000094,2025-11-01,4500,332,1000,1049.76,4782.24
E000094,2025-12-01,4500,556,0,910.08,4145.92
E000095,2025-01-01,4500,619,0,921.42,4197.58
E000095,2025-02-01,4500,583,1000,1094.94,4988.06
E000095,2025-03-01,4500,108,0,829.44,3778.56
E000095,2025-04-01,4500,239,0,853.02,3885.98
E000095,2025-05-01,4500,601,1000,1098.18,5002.82
E000095,2025-06-01,4500,249,0,854.82,3894.18
E000095,2025-07-01,4500,152,0,837.36,3814.64
E000095,2025-08-01,4500,342,0,871.56,3970.44
E000095,2025-09-01,4500,430,0,887.4,4042.6
E000095,2025-10-01,4500,686,500,1023.48,4662.52
E000095,2025-11-01,4500,657,0,928.26,4228.74
E000095,2025-12-01,4500,672,0,930.96,4241.04
E000096,2025-01-01,3000,593,0,646.74,2946.26
E000096,2025-02-01,3000,750,0,675.0,3075.0
E000096,2025-03-01,3000,83,1000,734.94,3348.06
E000096,2025-04-01,3000,331,0,599.58,2731.42
E000096,2025-05-01,3000,654,0,657.72,2996.28
E000096,2025-06-01,3000,769,0,678.42,3090.58
E000096,2025-07-01,3000,104,0,558.72,2545.28
E000096,2025-08-01,3000,265,0,587.7,2677.3
E000096,2025-09-01,3000,562,1000,821.16,3740.84
E000096,2025-10-01,3000,376,0,607.68,2768.32
E000096,2025-11-01,3000,770,0,678.6,3091.4
E000096,2025-12-01,3000,666,0,659.88,3006.12
E000097,2025-01-01,12000,604,0,2268.72,10335.28
E000097,2025-02-01,12000,349,0,2222.82,10126.18
E000097,2025-03-01,12000,80,0,2174.4,9905.6
E000097,2025-04-01,12000,267,0,2208.06,10058.94
E000097,2025-05-01,12000,310,0,2215.8,10094.2
E000097,2025-06-01,12000,356,0,2224.08,10131.92
E000097,2025-07-01,12000,48,0,2168.64,9879.36
E000097,2025-08-01,12000,278,500,2300.04,10477.96
E000097,2025-09-01,12000,293,500,2302.74,10490.26
E000097,2025-10-01,12000,437,500,2328.66,10608.34
E000097,2025-11-01,12000,419,0,2235.42,10183.58
E000097,2025-12-01,12000,374,0,2227.32,10146.68
E000098,2025-01-01,9000,633,0,1733.94,7899.06
E000098,2025-02-01,9000,363,500,1775.34,8087.66
E000098,2025-03-01,9000,450,0,1701.0,7749.0
E000098,2025-04-01,9000,171,1000,1830.78,8340.22
E000098,2025-05-01,9000,62,0,1631.16,7430.84
E000098,2025-06-01,9000,74,0,1633.32,7440.68
E000098,2025-07-01,9000,117,0,1641.06,7475.94
E000099,2025-01-01,12000,678,0,2282.04,10395.96
E000099,2025-02-01,12000,667,0,2280.06,10386.94
E000099,2025-03-01,12000,195,0,2195.1,9999.9
E000099,2025-04-01,12000,192,1000,2374.56,10817.44
E000099,2025-05-01,12000,786,0,2301.48,10484.52
E000099,2025-06-01,12000,443,0,2239.74,10203.26
E000099,2025-07-01,12000,418,0,2235.24,10182.76
E000099,2025-08-01,12000,478,500,2336.04,10641.96
E000099,2025-09-01,12000,394,0,2230.92,10163.08
E000099,2025-10-01,12000,575,0,2263.5,10311.5
E000099,2025-11-01,12000,687,0,2283.66,10403.34
E000099,2025-12-01,12000,203,0,2196.54,10006.46
E000100,2025-01-01,3000,30,0,545.4,2484.6
E000100,2025-02-01,3000,433,0,617.94,2815.06
E000100,2025-03-01,3000,375,2000,967.5,4407.5
E000100,2025-04-01,3000,578,1000,824.04,3753.96
E000100,2025-05-01,3000,771,0,678.78,3092.22
E000100,2025-06-01,3000,429,0,617.22,2811.78
E000100,2025-07-01,3000,447,0,620.46,2826.54
E000100,2025-08-01,3000,562,0,641.16,2920.84
E000100,2025-09-01,3000,124,0,562.32,2561.68
E000100,2025-10-01,3000,541,0,637.38,2903.62
E000100,2025-11-01,3000,121,0,561.78,2559.22
E000100,2025-12-01,3000,169,0,570.42,2598.58
