employee_id,payroll_month,base_salary,overtime,bonus,tax,net_pay
E000091,2025-01-01,9000,658,500,1828.44,8329.56
E000091,2025-02-01,9000,604,0,1728.72,7875.28
E000091,2025-03-01,9000,532,0,1715.76,7816.24
E000091,2025-04-01,9000,787,500,1851.66,8435.34
E000091,2025-05-01,9000,178,0,1652.04,7525.96
E000091,2025-06-01,9000,454,0,1701.72,7752.28
E000091,2025-07-01,9000,771,0,1758.78,8012.22
E000091,2025-08-01,9000,578,0,1724.04,7853.96
E000091,2025-09-01,9000,193,0,1654.74,7538.26
E000091,2025-10-01,9000,346,0,1682.28,7663.72
E000091,2025-11-01,9000,768,0,1758.24,8009.76
E000091,2025-12-01,9000,261,500,1756.98,8004.02
E000092,2025-01-01,3000,721,0,669.78,3051.22
E000092,2025-02-01,3000,779,0,680.22,3098.78
E000092,2025-03-01,3000,282,0,590.76,2691.24
E000092,2025-04-01,3000,379,0,608.22,2770.78
E000092,2025-05-01,3000,440,0,619.2,2820.8
E000092,2025-06-01,3000,752,0,675.36,3076.64
E000092,2025-07-01,3000,141,0,565.38,2575.62
E000092,2025-08-01,3000,748,0,674.64,3073.36
E000092,2025-09-01,3000,688,0,663.84,3024.16
E000092,2025-10-01,3000,48,0,548.64,2499.36
E000092,2025-11-01,3000,189,500,664.02,3024.98
E000092,2025-12-01,3000,403,0,612.54,2790.46
E000093,2025-01-01,9000,601,0,1728.18,7872.82
E000093,2025-02-01,9000,756,0,1756.08,7999.92
E000093,2025-03-01,9000,317,0,1677.06,7639.94
E000093,2025-04-01,9000,381,0,1688.58,7692.42
E000093,2025-05-01,9000,343,0,1681.74,7661.26
E000093,2025-06-01,9000,552,500,1809.36,8242.64
E000093,2025-07-01,9000,788,0,1761.84,8026.16
E000093,2025-08-01,9000,182,500,1742.76,7939.24
E000093,2025-09-01,9000,396,0,1691.28,7704.72
E000093,2025-10-01,9000,493,2000,2068.74,9424.26
E000093,2025-11-01,9000,332,1000,1859.76,8472.24
E000093,2025-12-01,9000,556,0,1720.08,7835.92
E000094,2025-01-01,4500,619,0,921.42,4197.58
E000094,2025-02-01,4500,583,1000,1094.94,4988.06
E000094,2025-03-01,4500,108,0,829.44,3778.56
E000094,2025-04-01,4500,239,0,853.02,3885.98
E000094,2025-05-01,4500,601,1000,1098.18,5002.82
E000094,2025-06-01,4500,249,0,854.82,3894.18
E000094,2025-07-01,4500,152,0,837.36,3814.64
E000094,2025-08-01,4500,342,0,871.56,3970.44
E000094,2025-09-01,4500,430,0,887.4,4042.6
E000094,2025-10-01,4500,686,500,1023.48,4662.52
E000094,2025-11-01,4500,657,0,928.26,4228.74
E000094,2025-12-01,4500,672,0,930.96,4241.04
E000095,2025-01-01,4500,593,0,916.74,4176.26
E000095,2025-02-01,4500,750,0,945.0,4305.0
E000095,2025-03-01,4500,83,1000,1004.94,4578.06
E000095,2025-04-01,4500,331,0,869.58,3961.42
E000095,2025-05-01,4500,654,0,927.72,4226.28
E000095,2025-06-01,4500,769,0,948.42,4320.58
E000095,2025-07-01,4500,104,0,828.72,3775.28
E000095,2025-08-01,4500,265,0,857.7,3907.3
E000095,2025-09-01,4500,562,1000,1091.16,4970.84
E000095,2025-10-01,4500,376,0,877.68,3998.32
E000095,2025-11-01,4500,770,0,948.6,4321.4
E000095,2025-12-01,4500,666,0,929.88,4236.12
E000096,2025-01-01,3000,604,0,648.72,2955.28
E000096,2025-02-01,3000,349,0,602.82,2746.18
E000096,2025-03-01,3000,80,0,554.4,2525.6
E000096,2025-04-01,3000,267,0,588.06,2678.94
E000096,2025-05-01,3000,310,0,595.8,2714.2
E000096,2025-06-01,3000,356,0,604.08,2751.92
E000096,2025-07-01,3000,48,0,548.64,2499.36
E000096,2025-08-01,3000,278,500,680.04,3097.96
E000096,2025-09-01,3000,293,500,682.74,3110.26
E000096,2025-10-01,3000,437,500,708.66,3228.34
E000096,2025-11-01,3000,419,0,615.42,2803.58
E000096,2025-12-01,3000,374,0,607.32,2766.68
E000097,2025-01-01,12000,633,0,2273.94,10359.06
E000097,2025-02-01,12000,363,500,2315.34,10547.66
E000097,2025-03-01,12000,450,0,2241.0,10209.0
E000097,2025-04-01,12000,171,1000,2370.78,10800.22
E000097,2025-05-01,12000,62,0,2171.16,9890.84
E000097,2025-06-01,12000,74,0,2173.32,9900.68
E000097,2025-07-01,12000,117,0,2181.06,9935.94
E000097,2025-08-01,12000,678,0,2282.04,10395.96
E000097,2025-09-01,12000,667,0,2280.06,10386.94
E000097,2025-10-01,12000,195,0,2195.1,9999.9
E000097,2025-11-01,12000,192,1000,2374.56,10817.44
E000097,2025-12-01,12000,786,0,2301.48,10484.52
E000098,2025-01-01,9000,443,0,1699.74,7743.26
E000098,2025-02-01,9000,418,0,1695.24,7722.76
E000098,2025-03-01,9000,478,500,1796.04,8181.96
E000098,2025-04-01,9000,394,0,1690.92,7703.08
E000098,2025-05-01,9000,575,0,1723.5,7851.5
E000098,2025-06-01,9000,687,0,1743.66,7943.34
E000099,2025-01-01,12000,203,0,2196.54,10006.46
E000099,2025-02-01,12000,30,0,2165.4,9864.6
E000099,2025-03-01,12000,433,0,2237.94,10195.06
E000099,2025-04-01,12000,375,2000,2587.5,11787.5
E000099,2025-05-01,12000,578,1000,2444.04,11133.96
E000099,2025-06-01,12000,771,0,2298.78,10472.22
E000099,2025-07-01,12000,429,0,2237.22,10191.78
E000099,2025-08-01,12000,447,0,2240.46,10206.54
E000099,2025-09-01,12000,562,0,2261.16,10300.84
E000099,2025-10-01,12000,124,0,2182.32,9941.68
E000099,2025-11-01,12000,541,0,2257.38,10283.62
E000099,2025-12-01,12000,121,0,2181.78,9939.22
E000100,2025-01-01,3000,169,0,570.42,2598.58
E000100,2025-02-01,3000,34,500,636.12,2897.88
E000100,2025-03-01,3000,707,2000,1027.26,4679.74
E000100,2025-04-01,3000,200,2000,936.0,4264.0
E000100,2025-05-01,3000,76,0,553.68,2522.32
E000100,2025-06-01,3000,637,0,654.66,2982.34
E000100,2025-07-01,3000,108,2000,919.44,4188.56
E000100,2025-08-01,3000,277,0,589.86,2687.14
E000100,2025-09-01,3000,164,0,569.52,2594.48
E000100,2025-10-01,3000,673,0,661.14,3011.86
E000100,2025-11-01,3000,378,500,698.04,3179.96
E000100,2025-12-01,3000,553,500,729.54,3323.46
